PROPERTY_ID,ADDRESS,PROPERTY_TYPE,LOT_SIZE,LATITUDE,LONGITUDE,TOTAL_VALUE,LAND_VALUE,BUILDING_VALUE,GROSS_AREA,YEAR_BUILT,BUILDING_AGE,NEIGHBORHOOD,USE_CODE,TAX_STATUS,CONDO_FLAG,CORRIDOR_SEGMENT,SIZE_CATEGORY,DISTANCE_TO_RED_LINE,TRANSIT_ACCESSIBILITY,GENERAL_USE_CATEGORY,NEIGHBORHOOD_DENSITY,GEOCODING_CORRECTED,GEOCODING_METHOD,GEOCODING_CONFIDENCE,ORIGINAL_LAT,ORIGINAL_LON,GEOCODING_NOTE
83-82,19 Oakland St,TWO-FAM-RES,1601.0,42.37420633819676,-71.09912660715516,,,,,,,3.0,104,,False,Harvard Square Area,Small,1147.9943656688556,0.20070058632837776,Residential,328,False,original,1.0,42.37420633819676,-71.09912660715516,Original coordinates
156-24,1663 Massachusetts Ave,Higher Ed and Comm Mixed,12951.0,42.38188745558332,-71.11929270220531,,,,,,,8.0,942,Educ NonTax,False,Porter Square Area,Large,723.6221819618819,0.49617280096586147,Other,615,False,original,1.0,42.38188745558332,-71.11929270220531,Original coordinates
127-69,121 Pleasant St,TWO-FAM-RES,3259.0,42.3610743059484,-71.1120545796214,,,,,,,5.0,104,,False,Central Square Area,Medium,1062.0631604610348,0.26053081197472855,Residential,761,False,original,1.0,42.3610743059484,-71.1120545796214,Original coordinates
77-32,33 Market St,SNGL-FAM-RES,4356.0,42.368311072184774,-71.09570356131037,,,,,,,4.0,101,,False,Harvard Square Area,Medium,923.6136204927966,0.356927309578829,Residential,695,False,original,1.0,42.368311072184774,-71.09570356131037,Original coordinates
141-54,18 Myrtle Ave,SNGL-FAM-RES,2408.0,42.37723601788981,-71.10679885025947,,,,,,,6.0,101,,False,Porter Square Area,Small,1413.185989054306,0.016058992761742427,Residential,1335,False,original,1.0,42.37723601788981,-71.10679885025947,Original coordinates
142-80,28 Irving Ter,BOARDING-HSE,8607.0,42.37575497305716,-71.11223299822437,,,,,,,6.0,121,Religious NonTax,False,Porter Square Area,Large,788.3049474244788,0.4511369557953233,Other,1335,False,original,1.0,42.37575497305716,-71.11223299822437,Original coordinates
169-15,10-12 Farwell Pl,TWO-FAM-RES,5199.0,42.37470952670661,-71.12103887324378,,,,,,,10.0,104,,True,Harvard Square Area,Large,257.655212664823,0.8206056871259632,Residential,173,False,original,1.0,42.37470952670661,-71.12103887324378,Original coordinates
92-117,408 Massachusetts Ave,Charitable Services,27000.0,42.36309499166503,-71.10058333602541,,,,,,,5.0,957,Religious NonTax,False,Central Square Area,Large,340.73532630581775,0.7627605546872435,Other,761,False,original,1.0,42.36309499166503,-71.10058333602541,Original coordinates
74-116,241 Washington St,THREE-FM-RES,2169.0,42.36500461374643,-71.09637815781764,,,,,,,4.0,105,,False,Central Square Area,Small,757.9790078634217,0.47225161143744515,Residential,695,False,original,1.0,42.36500461374643,-71.09637815781764,Original coordinates
74-7,87 Windsor St,MXD THREE-FM-RES,4475.0,42.36363246993783,-71.0969224257972,,,,,,,4.0,105,,False,Central Square Area,Medium,706.8143079190935,0.5078754053245857,Residential,695,False,original,1.0,42.36363246993783,-71.0969224257972,Original coordinates
167-58,141 Mt Auburn St,SINGLE FAM W/AU,4952.0,42.37411987864116,-71.12445368582428,,,,,,,10.0,1014,,False,Harvard Square Area,Medium,608.1033757013173,0.5766036087062099,Residential,173,False,original,1.0,42.37411987864116,-71.12445368582428,Original coordinates
93-100,180 Franklin St,4-8-UNIT-APT,8715.0,42.362919604707656,-71.10299716414944,,,,,,,5.0,111,,True,Central Square Area,Large,198.9022680372708,0.8615128514785712,Multi-Family,761,False,original,1.0,42.362919604707656,-71.10299716414944,Original coordinates
93-16,126 Auburn St,TWO-FAM-RES,1986.0,42.36276689695034,-71.10389403178601,,,,,,,5.0,104,,True,Central Square Area,Small,227.98458373591924,0.841264077981674,Residential,761,False,original,1.0,42.36276689695034,-71.10389403178601,Original coordinates
118-83,19 Bigelow St,TWO-FAM-RES,5148.0,42.3683107837886,-71.1053549494908,,,,,,,6.0,104,,False,Harvard Square Area,Medium,466.74895337689725,0.6750226517456517,Residential,1335,False,original,1.0,42.3683107837886,-71.1053549494908,Original coordinates
109-45,183-185 Prospect St,THREE-FM-RES,4900.0,42.36997737273581,-71.10094816239236,,,,,,,6.0,105,,True,Harvard Square Area,Medium,636.8869664826972,0.5565628246022597,Residential,1335,False,original,1.0,42.36997737273581,-71.10094816239236,Original coordinates
109-36,14 St Mary Rd,TWO-FAM-RES,2812.0,42.370767472827175,-71.1007736097359,,,,,,,6.0,104,,True,Harvard Square Area,Small,725.3456879685489,0.49497279739285976,Residential,1335,False,original,1.0,42.370767472827175,-71.1007736097359,Original coordinates
168-48,22 Hilliard St,GEN-OFFICE,5198.0,42.373890729598294,-71.12373399870197,,,,,,,10.0,340,,False,Harvard Square Area,Large,526.4638541750558,0.6334457184236678,Commercial,173,False,original,1.0,42.373890729598294,-71.12373399870197,Original coordinates
156-49,19 Mellen St,TWO-FAM-RES,2846.0,42.38107289526154,-71.1181419715968,,,,,,,8.0,104,,False,Porter Square Area,Small,818.8661662649591,0.42985848524633774,Residential,615,False,original,1.0,42.38107289526154,-71.1181419715968,Original coordinates
118-65,11 Inman St,Charitable Services,7592.0,42.367356006881856,-71.10509766892596,,,,,,,6.0,957,Other NonTax,False,Harvard Square Area,Large,362.33501183192874,0.7477216167857904,Other,1335,False,original,1.0,42.367356006881856,-71.10509766892596,Original coordinates
106-13,9 Cottage St,4-8-UNIT-APT,3420.0,42.36261086672087,-71.10551495660765,,,,,,,5.0,111,,False,Central Square Area,Medium,346.12608622588914,0.7590071989459485,Multi-Family,761,False,original,1.0,42.36261086672087,-71.10551495660765,Original coordinates
155-48,31A Sacramento St,THREE-FM-RES,4260.0,42.38296946919971,-71.1166785182902,,,,,,,8.0,105,,True,Porter Square Area,Medium,655.5575997855605,0.5435632605816108,Residential,615,False,original,1.0,42.38296946919971,-71.1166785182902,Original coordinates
150-84,60 Gorham St,SNGL-FAM-RES,2928.0,42.38204029053916,-71.11489764941862,,,,,,,8.0,101,,False,Porter Square Area,Small,840.0521120265854,0.4151076166604275,Residential,615,False,original,1.0,42.38204029053916,-71.11489764941862,Original coordinates
134-56,1105 Massachusetts Ave,MULTIUSE-RES,31016.0,42.370704974068744,-71.11316771794078,,,,,,,6.0,13,,True,Harvard Square Area,Large,722.7514144930927,0.49677907913939756,Other,1335,False,original,1.0,42.370704974068744,-71.11316771794078,Original coordinates
129-34,315 River St,TWO-FAM-RES,2553.0,42.36231807884609,-71.11377685604003,,,,,,,7.0,104,,False,Central Square Area,Small,1203.4336818438678,0.1621005598489576,Residential,839,False,original,1.0,42.36231807884609,-71.11377685604003,Original coordinates
149-93,39 Hammond St,THREE-FM-RES,8020.0,42.38087520663959,-71.11472485877205,,,,,,,8.0,105,,True,Porter Square Area,Large,936.6549652932487,0.3478471785570905,Residential,615,False,original,1.0,42.38087520663959,-71.11472485877205,Original coordinates
129-32,273 Putnam Ave,MULTIUSE-RES,4665.0,42.362539573449894,-71.11386361798455,,,,,,,7.0,13,,False,Central Square Area,Medium,1207.7095421600077,0.15912346105314507,Other,839,False,original,1.0,42.362539573449894,-71.11386361798455,Original coordinates
87-71,16 Tremont St,4-8-UNIT-APT,7213.0,42.3697556591824,-71.09900275145287,,,,,,,4.0,111,,False,Harvard Square Area,Large,729.3687033649686,0.49217174370852684,Multi-Family,695,False,original,1.0,42.3697556591824,-71.09900275145287,Original coordinates
201-91,30 Cambridge Ter,THREE-FM-RES,3346.0,42.387859972577665,-71.12344180025114,,,,,,,9.0,105,,False,Porter Square Area,Medium,496.6703538388128,0.6541896593890135,Residential,591,False,original,1.0,42.387859972577665,-71.12344180025114,Original coordinates
162-10,48 Dunster St,Private College,4255.0,42.3720436782986,-71.11926284542312,,,,,,,7.0,942,,False,Harvard Square Area,Medium,175.1981240394509,0.8780170338732348,Educational,839,False,original,1.0,42.3720436782986,-71.11926284542312,Original coordinates
122-100,54 Hayes St,MULT-RES-1FAM,5250.0,42.366403434945504,-71.1114318389951,,,,,,,7.0,1091,,False,Central Square Area,Large,933.092593237902,0.3503275059700738,Other,839,False,original,1.0,42.366403434945504,-71.1114318389951,Original coordinates
69-159,350 Massachusetts Ave,INV-OFFICE,24684.0,42.36240273512264,-71.09963062045425,,,,,,,5.0,346,,False,Central Square Area,Large,471.16716757359217,0.6719464380267487,Commercial,761,False,original,1.0,42.36240273512264,-71.09963062045425,Original coordinates
90-13,76 Prospect St,RETAIL-OFFIC,8250.0,42.36682193570246,-71.10241674532915,,,,,,,4.0,345,,False,Central Square Area,Large,251.06862774554614,0.825191644706869,Commercial,695,False,original,1.0,42.36682193570246,-71.10241674532915,Original coordinates
107-139,5 Temple St,AFFORDABLE APT,16539.0,42.36661478204313,-71.10451831496229,,,,,,,7.0,114,,False,Central Square Area,Large,258.0444341010131,0.8203346888745441,Multi-Family,839,False,original,1.0,42.36661478204313,-71.10451831496229,Original coordinates
88-72,147 Norfolk St,SNGL-FAM-RES,4999.0,42.36779672921205,-71.09967432631488,,,,,,,4.0,101,,False,Harvard Square Area,Medium,520.8740108954812,0.6373376873997325,Residential,695,False,original,1.0,42.36779672921205,-71.09967432631488,Original coordinates
124-91,8-12 Soden St,>8-UNIT-APT,26240.0,42.36547029615789,-71.10866619277836,,,,,,,7.0,112,,False,Central Square Area,Large,612.7423168375371,0.5733737122527744,Multi-Family,839,False,original,1.0,42.36547029615789,-71.10866619277836,Original coordinates
121-112,586 Green St,MULTIUSE-RES,2870.0,42.36828655812498,-71.11101089578204,,,,,,,7.0,13,,False,Harvard Square Area,Small,954.0415589408312,0.3357416364709474,Other,839,False,original,1.0,42.36828655812498,-71.11101089578204,Original coordinates
181-23,15 Blake St,SNGL-FAM-RES,4250.0,42.39142718659062,-71.12185499756372,,,,,,,11.0,101,,False,Porter Square Area,Medium,461.88365429700804,0.6784101515611467,Residential,234,False,original,1.0,42.39142718659062,-71.12185499756372,Original coordinates
92-57,380 Massachusetts Ave,Government Operations,10000.0,42.36294088112463,-71.10015509295548,,,,,,,5.0,930,City NonTax,False,Central Square Area,Large,390.3344336447183,0.7282268160207467,Other,761,False,original,1.0,42.36294088112463,-71.10015509295548,Original coordinates
149-104,4 Carver St,TWO-FAM-RES,2588.0,42.38173091791751,-71.11216139234642,,,,,,,8.0,104,,False,Porter Square Area,Small,1060.2865632030623,0.26176778071699297,Residential,615,False,original,1.0,42.38173091791751,-71.11216139234642,Original coordinates
91-29,58-64 Norfolk St,4-8-UNIT-APT,8388.0,42.36553958790093,-71.10069183597103,,,,,,,4.0,111,,False,Central Square Area,Large,293.59016631096796,0.7955857146952222,Multi-Family,695,False,original,1.0,42.36553958790093,-71.10069183597103,Original coordinates
86-96,110 Elm St,THREE-FM-RES,5725.0,42.369454611810255,-71.09715549847617,,,,,,,4.0,105,,False,Harvard Square Area,Large,853.6349771829662,0.4056504481584285,Residential,695,False,original,1.0,42.369454611810255,-71.09715549847617,Original coordinates
79-30,306 Columbia St,SNGL-FAM-RES,4232.0,42.37049765921234,-71.09554951095025,,,,,,,3.0,101,,False,Harvard Square Area,Medium,1065.5007604701682,0.2581373580049985,Residential,328,False,original,1.0,42.37049765921234,-71.09554951095025,Original coordinates
106-129,91-95 Pearl St,MULTIPLE-RES,12277.0,42.36258347234027,-71.10523116120183,,,,,,,5.0,109,,True,Central Square Area,Large,325.61628476416513,0.7732872971529864,Other,761,False,original,1.0,42.36258347234027,-71.10523116120183,Original coordinates
118-20,23 Bigelow St,THREE-FM-RES,2000.0,42.36843509913517,-71.10518610077675,,,,,,,6.0,105,,False,Harvard Square Area,Small,469.56492361714083,0.6730620120166997,Residential,1335,False,original,1.0,42.36843509913517,-71.10518610077675,Original coordinates
83-32,16 Oakland St,THREE-FM-RES,2368.0,42.37403682780533,-71.09883282265493,,,,,,,3.0,105,,False,Harvard Square Area,Small,1144.15422693137,0.20337431081090307,Residential,328,False,original,1.0,42.37403682780533,-71.09883282265493,Original coordinates
109-86,8 Amory St,THREE-FM-RES,4379.0,42.369909160019475,-71.10155928532933,,,,,,,6.0,105,,True,Harvard Square Area,Medium,606.219493119409,0.5779152756343556,Residential,1335,False,original,1.0,42.369909160019475,-71.10155928532933,Original coordinates
135-116,3 Cleveland St,SNGL-FAM-RES,2069.0,42.37196316412837,-71.1099853067356,,,,,,,6.0,101,,False,Harvard Square Area,Small,1016.9921908319088,0.2919118018780915,Residential,1335,False,original,1.0,42.37196316412837,-71.1099853067356,Original coordinates
126-175,6-8 Gilmore St,THREE-FM-RES,1934.0,42.36439338392383,-71.11127602261293,,,,,,,7.0,105,,False,Central Square Area,Small,897.0843558988897,0.3753985027041494,Residential,839,False,original,1.0,42.36439338392383,-71.11127602261293,Original coordinates
179-57,134 Elm St N,TWO-FAM-RES,2800.0,42.390623815255566,-71.11832138181997,,,,,,,11.0,104,,False,Porter Square Area,Small,258.0810136275497,0.8203092201135576,Residential,234,False,original,1.0,42.390623815255566,-71.11832138181997,Original coordinates
115-104,4 Hancock Pk,TWO-FAM-RES,4861.0,42.37060718292776,-71.10581764053025,,,,,,,6.0,104,,False,Harvard Square Area,Medium,717.1910237670485,0.5006505415611865,Residential,1335,False,original,1.0,42.37060718292776,-71.10581764053025,Original coordinates
173-18,55 Langdon St,>8-UNIT-APT,6695.0,42.38050880652349,-71.12206997862566,,,,,,,9.0,112,,False,Porter Square Area,Large,839.1803816205191,0.41571456528603556,Multi-Family,591,False,original,1.0,42.38050880652349,-71.12206997862566,Original coordinates
105-68,744 Massachusetts Ave,RETAIL-STORE,11449.0,42.36605195422651,-71.10545147632855,,,,,,,7.0,325,,False,Central Square Area,Large,291.50818834765687,0.7970353069712107,Commercial,839,False,original,1.0,42.36605195422651,-71.10545147632855,Original coordinates
116-81,1-3 Dana St,>8-UNIT-APT,14101.0,42.36972251419533,-71.11071022146879,,,,,,,6.0,112,,True,Harvard Square Area,Large,1002.8717951061882,0.30174322994246533,Multi-Family,1335,False,original,1.0,42.36972251419533,-71.11071022146879,Original coordinates
101-38,17 Kenwood St,TWO-FAM-RES,4335.0,42.36026168031966,-71.11145967857544,,,,,,,5.0,104,,False,Central Square Area,Medium,1040.8046372817605,0.27533221311472333,Residential,761,False,original,1.0,42.36026168031966,-71.11145967857544,Original coordinates
114-129,79-81 Antrim St,THREE-FM-RES,6376.0,42.37224153542972,-71.10261993008352,,,,,,,6.0,105,,True,Harvard Square Area,Large,839.583027618925,0.4154342200856865,Residential,1335,False,original,1.0,42.37224153542972,-71.10261993008352,Original coordinates
123-32,35-41 Jay St,4-8-UNIT-APT,7428.0,42.365639619397854,-71.11026986073317,,,,,,,7.0,111,,True,Central Square Area,Large,791.6550457956454,0.4488044254764523,Multi-Family,839,False,original,1.0,42.365639619397854,-71.11026986073317,Original coordinates
133-55,3-5 Bow St,MXD SNGL-FAM-RES,4500.0,42.37201534944246,-71.11595864214205,,,,,,,7.0,101,,True,Harvard Square Area,Medium,380.6664853832902,0.7349581952050555,Residential,839,False,original,1.0,42.37201534944246,-71.11595864214205,Original coordinates
82-1,384 Prospect St,4-8-UNIT-APT,6000.0,42.37433887086201,-71.09704008242451,,,,,,,3.0,111,,True,Harvard Square Area,Large,1269.7372239650083,0.11593623716005484,Multi-Family,328,False,original,1.0,42.37433887086201,-71.09704008242451,Original coordinates
105-123,282 Franklin St,GEN-OFFICE,3233.0,42.36455680381559,-71.10569224629005,,,,,,,5.0,340,Other NonTax,False,Central Square Area,Medium,277.0955924515254,0.8070701815261498,Commercial,761,False,original,1.0,42.36455680381559,-71.10569224629005,Original coordinates
116-68,991 Massachusetts Ave,MXD >8-UNIT-APT,5000.0,42.36945197074057,-71.11091957314761,,,,,,,6.0,112,,False,Harvard Square Area,Medium,1006.2077173240189,0.2994205698732997,Multi-Family,1335,False,original,1.0,42.36945197074057,-71.11091957314761,Original coordinates
169-14,51 Brattle St,Private College,14951.0,42.374526312056005,-71.12133976505919,,,,,,,10.0,942,Educ NonTax,False,Harvard Square Area,Large,279.3266988680587,0.8055167574816555,Educational,173,False,original,1.0,42.374526312056005,-71.12133976505919,Original coordinates
117-52,9 Clinton St,4-8-UNIT-APT,6239.0,42.368322086152794,-71.10642876009382,,,,,,,6.0,111,,False,Harvard Square Area,Large,538.6005481334835,0.6249954571201368,Multi-Family,1335,False,original,1.0,42.368322086152794,-71.10642876009382,Original coordinates
127-138,6 Laurel St,TWO-FAM-RES,3166.0,42.36251409673228,-71.1104387200922,,,,,,,5.0,104,,False,Central Square Area,Medium,839.3335419276294,0.4156079263099813,Residential,761,False,original,1.0,42.36251409673228,-71.1104387200922,Original coordinates
217-4,6 Berkeley St,SNGL-FAM-RES,16540.0,42.3776634458923,-71.12476807791622,,,,,,,10.0,101,,False,Porter Square Area,Large,783.1780816895988,0.4547065732938161,Residential,173,False,original,1.0,42.3776634458923,-71.12476807791622,Original coordinates
169-86,47 Brattle St,RETAIL-STORE,5591.0,42.374100915035726,-71.12142412877105,,,,,,,10.0,325,,False,Harvard Square Area,Large,274.76292062625186,0.8086943212240335,Commercial,173,False,original,1.0,42.374100915035726,-71.12142412877105,Original coordinates
149-107,3 Hammond St,THREE-FM-RES,3281.0,42.38098243423021,-71.11590822717463,,,,,,,8.0,105,,False,Porter Square Area,Medium,888.4119528667965,0.3814367262930234,Residential,615,False,original,1.0,42.38098243423021,-71.11590822717463,Original coordinates
130-135,226-228 Banks St,4-8-UNIT-APT,6231.0,42.365412006017216,-71.11460390461798,,,,,,,7.0,111,,True,Central Square Area,Large,1031.5770537202786,0.2817569851788276,Multi-Family,839,False,original,1.0,42.365412006017216,-71.11460390461798,Original coordinates
177-43,45 Mt Vernon St,SNGL-FAM-RES,8256.0,42.38731949864385,-71.12115459209647,,,,,,,9.0,101,,False,Porter Square Area,Large,267.5480017393885,0.8137177608927448,Residential,591,False,original,1.0,42.38731949864385,-71.12115459209647,Original coordinates
94-42,132 Pearl St,THREE-FM-RES,2300.0,42.36150686841772,-71.10587264632564,,,,,,,5.0,105,,False,Central Square Area,Small,462.2070879926001,0.6781849585018604,Residential,761,False,original,1.0,42.36150686841772,-71.10587264632564,Original coordinates
160-83,20 Holyoke St,RETAIL-STORE,1016.0,42.372283968925785,-71.11820074982684,,,,,,,7.0,325,,False,Harvard Square Area,Small,170.90895421448712,0.8810033995112179,Commercial,839,False,original,1.0,42.372283968925785,-71.11820074982684,Original coordinates
