PROPERTY_ID,ADDRESS,SPATIAL_INVESTMENT_SCORE,TOTAL_VALUE,RED_LINE_DISTANCE,NEAREST_STATION
17539,22 Gray Gdns E,30.0,4277300.0,1040.841753408325,Porter Square
17540,18 Gray Gdns E,30.0,6044200.0,1003.6223200321747,Porter Square
17541,3 Gray Gdns E,30.0,3483900.0,935.1382196879971,Porter Square
17542,11 Gray Gdns E,30.0,4458300.0,997.6604775531449,Porter Square
17543,13 Gray Gdns E,30.0,3725900.0,979.4624349045296,Porter Square
17544,17 Gray Gdns E,30.0,2729400.0,1004.55775982607,Porter Square
17545,19 Gray Gdns E,30.0,4144500.0,1030.8178506700563,Porter Square
17546,27 Gray Gdns E,30.0,4563100.0,1084.6415048952326,Porter Square
847,227 Cambridge St,55.0,7786300.0,1251.2902256776695,Kendall/MIT
17525,6 Cutler Ave,30.0,2985400.0,1057.097519250731,Porter Square
17547,37 Gray Gdns E,30.0,4189700.0,1154.8750922343113,Porter Square
17548,101 Garden St,30.0,2682900.0,1192.7079613751196,Porter Square
17549,99 Garden St,30.0,2434500.0,1177.9529854465318,Porter Square
17550,97 Garden St,30.0,2270700.0,1148.0611415907345,Porter Square
17551,72 Raymond St,30.0,3303600.0,903.4271790610012,Porter Square
17552,5 Gray Gdns E,30.0,4873400.0,910.016723830706,Porter Square
17553,23 Gray Gdns E,30.0,4866300.0,1055.3870515405022,Porter Square
17554,12 Gray Gdns E,30.0,3526600.0,966.1314477249394,Porter Square
17555,2 Gray Gdns E,30.0,11748000.0,904.6951896737429,Porter Square
17556,1 Gray Gdns E,30.0,4030300.0,904.01731390622,Porter Square
17557,33 Gray Gdns E,30.0,4465400.0,1118.1014269714517,Porter Square
17526,36-40 Huron Ave,30.0,6554400.0,1021.5559399515828,Porter Square
17558,8 Gray Gdns E,30.0,3746600.0,940.2273211145574,Porter Square
17559,56 Huron Ave,30.0,1977000.0,1111.4389933844502,Porter Square
17560,7 Gray Gdns E,20.0,2205400.0,933.3047749725554,Porter Square
17561,9 Gray Gdns E,30.0,4766100.0,964.7366453104712,Porter Square
17527,28 Huron Ave,30.0,2693700.0,992.3511425953108,Porter Square
848,192 Monsignor Obrien Hwy,55.0,734500.0,1344.8716841841572,Kendall/MIT
17569,21 Robinson St,20.0,1499000.0,997.2109067482313,Porter Square
17570,17 Robinson St,20.0,1293300.0,977.4990663684979,Porter Square
17571,15 Robinson St,30.0,2786600.0,953.467532242487,Porter Square
17572,7 Robinson St,30.0,1687300.0,925.2192543376749,Porter Square
17573,36 Raymond St,45.0,1713000.0,896.5551513576821,Porter Square
17574,4-46 Fernald Dr,30.0,35861500.0,1005.0027910685881,Porter Square
17574,4-46 Fernald Dr,30.0,35861500.0,1005.0027910685881,Porter Square
17574,4-46 Fernald Dr,30.0,35861500.0,1005.0027910685881,Porter Square
17574,4-46 Fernald Dr,30.0,35861500.0,1005.0027910685881,Porter Square
17574,4-46 Fernald Dr,30.0,35861500.0,1005.0027910685881,Porter Square
17574,4-46 Fernald Dr,30.0,35861500.0,1005.0027910685881,Porter Square
189856,5-15 Fernald Dr,30.0,13892400.0,983.9652681741475,Porter Square
189856,5-15 Fernald Dr,55.0,13892400.0,983.9652681741475,Porter Square
849,190 Monsignor Obrien Hwy,20.0,827900.0,1347.8034350507537,Kendall/MIT
850,17 Gore St,20.0,453800.0,1358.2139873834474,Kendall/MIT
17562,79 Garden St,55.0,16561000.0,1079.9889265731429,Porter Square
17563,87 Garden St,30.0,2694800.0,1125.1955782572275,Porter Square
17564,39 Robinson St,20.0,1368500.0,1102.7037242602285,Porter Square
17565,33 Robinson St,20.0,1342900.0,1083.106304474066,Porter Square
17566,29 Robinson St,30.0,2445100.0,1059.8170551795138,Porter Square
17567,27 Robinson St,20.0,1319500.0,1036.2575821389385,Porter Square
17568,23 Robinson St,30.0,1923900.0,1016.8448482558371,Porter Square
852,2 Second St,55.0,1032100.0,1344.1848250606386,Kendall/MIT
17581,47 Raymond St,30.0,8467700.0,829.7042477527024,Porter Square
17582,20 Bellevue Ave,45.0,2179000.0,794.1209215375975,Porter Square
853,196 Monsignor Obrien Hwy,55.0,430700.0,1338.4286933567025,Kendall/MIT
17583,77 Avon Hill St,55.0,3177000.0,749.2818625022626,Porter Square
17584,8 Wyman St,30.0,2014600.0,781.4766650333214,Porter Square
17585,15 Raymond St,30.0,3750000.0,844.788372017686,Porter Square
17586,27 Raymond St,30.0,3508400.0,845.0877867574375,Porter Square
854,31 Gore St,55.0,2684500.0,1326.3150421638095,Kendall/MIT
17587,24 Bates St,30.0,3628500.0,817.1880564415859,Porter Square
17588,87 Raymond St,30.0,3462000.0,863.7863196213202,Porter Square
17589,16 Bellevue Ave,30.0,3192700.0,835.562745462349,Porter Square
17590,18 Bellevue Ave,20.0,,816.4801426732047,Porter Square
17591,18 Bellevue Ave,35.0,903500.0,816.4801426732047,Porter Square
17592,18 Bellevue Ave,55.0,1196400.0,816.4801426732047,Porter Square
855,38.5 Gore St,45.0,855700.0,1270.1250443131976,Kendall/MIT
17593,3 Bates St,40.0,2505100.0,746.2939626807938,Porter Square
17594,18-20 Bates St,30.0,3927400.0,793.9464960207456,Porter Square
17595,53 Raymond St,30.0,5908900.0,830.1940544013255,Porter Square
17596,27 Avon Hill St,65.0,968000.0,747.7951814546484,Porter Square
185103,27 Avon Hill St,65.0,912000.0,747.7951814546484,Porter Square
17597,35 Raymond St,30.0,4478700.0,852.3390793359316,Porter Square
17598,41-43 Linnaean St,20.0,,781.1340304067023,Porter Square
17599,41 Linnaean St,45.0,615600.0,781.1340304067023,Porter Square
17607,43 Linnaean St,35.0,689300.0,781.1340304067023,Porter Square
17608,41 Linnaean St,45.0,469100.0,781.1340304067023,Porter Square
17600,41 Linnaean St,45.0,720000.0,781.1340304067023,Porter Square
17609,41 Linnaean St,45.0,886300.0,781.1340304067023,Porter Square
17642,43 Linnaean St,45.0,825300.0,781.1340304067023,Porter Square
17610,41 Linnaean St,45.0,747800.0,781.1340304067023,Porter Square
17643,43 Linnaean St,45.0,754800.0,781.1340304067023,Porter Square
17611,41 Linnaean St,45.0,762700.0,781.1340304067023,Porter Square
17644,43 Linnaean St,45.0,799600.0,781.1340304067023,Porter Square
17612,41 Linnaean St,45.0,762700.0,781.1340304067023,Porter Square
17645,43 Linnaean St,45.0,762700.0,781.1340304067023,Porter Square
17613,41 Linnaean St,45.0,753200.0,781.1340304067023,Porter Square
17646,43 Linnaean St,45.0,753200.0,781.1340304067023,Porter Square
17614,41 Linnaean St,45.0,760300.0,781.1340304067023,Porter Square
17647,43 Linnaean St,45.0,760300.0,781.1340304067023,Porter Square
17615,41 Linnaean St,45.0,760300.0,781.1340304067023,Porter Square
17648,43 Linnaean St,45.0,708900.0,781.1340304067023,Porter Square
17616,41 Linnaean St,35.0,477700.0,781.1340304067023,Porter Square
17649,43 Linnaean St,35.0,477700.0,781.1340304067023,Porter Square
17617,43 Linnaean St,45.0,695900.0,781.1340304067023,Porter Square
17618,41 Linnaean St,45.0,463800.0,781.1340304067023,Porter Square
17601,41 Linnaean St,45.0,799600.0,781.1340304067023,Porter Square
17619,41 Linnaean St,45.0,762500.0,781.1340304067023,Porter Square
17650,43 Linnaean St,45.0,825300.0,781.1340304067023,Porter Square
17620,41 Linnaean St,45.0,695900.0,781.1340304067023,Porter Square
17651,43 Linnaean St,45.0,720000.0,781.1340304067023,Porter Square
17621,41 Linnaean St,45.0,762700.0,781.1340304067023,Porter Square
17652,43 Linnaean St,35.0,858600.0,781.1340304067023,Porter Square
17622,41 Linnaean St,45.0,762700.0,781.1340304067023,Porter Square
17653,43 Linnaean St,45.0,707900.0,781.1340304067023,Porter Square
17623,41 Linnaean St,45.0,721500.0,781.1340304067023,Porter Square
17654,43 Linnaean St,45.0,721500.0,781.1340304067023,Porter Square
17624,41 Linnaean St,55.0,1590400.0,781.1340304067023,Porter Square
17655,43 Linnaean St,45.0,705700.0,781.1340304067023,Porter Square
17625,41 Linnaean St,45.0,735100.0,781.1340304067023,Porter Square
17656,43 Linnaean St,45.0,735100.0,781.1340304067023,Porter Square
17626,41 Linnaean St,35.0,477700.0,781.1340304067023,Porter Square
17657,43 Linnaean St,35.0,477700.0,781.1340304067023,Porter Square
17627,43 Linnaean St,45.0,711100.0,781.1340304067023,Porter Square
17628,43 Linnaean St,45.0,527000.0,781.1340304067023,Porter Square
17602,41 Linnaean St,45.0,737400.0,781.1340304067023,Porter Square
17629,41 Linnaean St,45.0,886300.0,781.1340304067023,Porter Square
17658,43 Linnaean St,45.0,825300.0,781.1340304067023,Porter Square
17630,41 Linnaean St,45.0,720000.0,781.1340304067023,Porter Square
17659,43 Linnaean St,45.0,643600.0,781.1340304067023,Porter Square
17631,41 Linnaean St,45.0,711100.0,781.1340304067023,Porter Square
17660,43 Linnaean St,45.0,762700.0,781.1340304067023,Porter Square
17632,41 Linnaean St,45.0,792200.0,781.1340304067023,Porter Square
17661,43 Linnaean St,45.0,711100.0,781.1340304067023,Porter Square
17633,41 Linnaean St,45.0,645000.0,781.1340304067023,Porter Square
17662,43 Linnaean St,45.0,721500.0,781.1340304067023,Porter Square
17663,43 Linnaean St,45.0,746200.0,781.1340304067023,Porter Square
17635,41 Linnaean St,45.0,705700.0,781.1340304067023,Porter Square
17664,43 Linnaean St,45.0,708900.0,781.1340304067023,Porter Square
17636,41 Linnaean St,45.0,441100.0,781.1340304067023,Porter Square
17665,43 Linnaean St,35.0,480900.0,781.1340304067023,Porter Square
17637,43 Linnaean St,45.0,707900.0,781.1340304067023,Porter Square
17603,41 Linnaean St,45.0,721500.0,781.1340304067023,Porter Square
17638,43 Linnaean St,45.0,756400.0,781.1340304067023,Porter Square
17604,41 Linnaean St,45.0,724100.0,781.1340304067023,Porter Square
17639,43 Linnaean St,45.0,766000.0,781.1340304067023,Porter Square
17605,41 Linnaean St,45.0,793400.0,781.1340304067023,Porter Square
17640,43 Linnaean St,45.0,735100.0,781.1340304067023,Porter Square
17606,41 Linnaean St,35.0,480900.0,781.1340304067023,Porter Square
17641,43 Linnaean St,20.0,515700.0,781.1340304067023,Porter Square
17666,10 Bates St,30.0,2408000.0,771.0701976597908,Porter Square
17667,32 Bates St,30.0,3617300.0,835.7965004369806,Porter Square
17668,103 Avon Hill St,30.0,1995500.0,751.7344291426084,Porter Square
17669,30 Bellevue Ave,30.0,1682600.0,771.5510573502609,Porter Square
17577,71 Avon Hill St,30.0,3674900.0,761.341606444522,Porter Square
17670,49 Linnaean St,30.0,3934500.0,865.2229222136076,Porter Square
17671,45 Linnaean St,55.0,7332500.0,838.206055957078,Porter Square
17672,34 Bates St,30.0,3248100.0,853.881176237178,Porter Square
17673,29 Raymond St,45.0,2363500.0,863.972604399481,Porter Square
17674,77 Raymond St,30.0,3549900.0,831.4675009043548,Porter Square
17676,97 Avon Hill St,30.0,3459100.0,761.1110368683934,Porter Square
17677,95 Avon Hill St,30.0,2648500.0,759.1838473766466,Porter Square
17678,3 Wyman St,20.0,2141200.0,756.8556897863062,Porter Square
17679,21 Bates St,30.0,3271800.0,819.5386974204653,Porter Square
17578,63 Avon Hill St,30.0,4587900.0,760.5518638679642,Porter Square
17680,17 Bates St,30.0,5172100.0,781.5878990486818,Porter Square
17675,79 Raymond St,30.0,29291500.0,830.3865028462787,Porter Square
17579,57 Avon Hill St,30.0,3965400.0,760.505427104377,Porter Square
17580,51 Avon Hill St,40.0,3790200.0,741.775643844858,Porter Square
17685,63 Washington Ave,40.0,3540100.0,592.7458176024847,Porter Square
17686,11 Hillside Ave,40.0,3805400.0,621.3495203339835,Porter Square
17687,6 Hillside Pl,40.0,1333200.0,675.7330956570464,Porter Square
17688,48 Bellevue Ave,40.0,2581400.0,679.909176090194,Porter Square
17689,45 Bellevue Ave,40.0,4168700.0,686.3131433632709,Porter Square
17690,112 Avon Hill St,40.0,3123000.0,718.0610943993373,Porter Square
17691,114 Washington Ave,65.0,3394700.0,564.4453007772913,Porter Square
17692,6 Walnut Ave,50.0,5622800.0,474.8190948966287,Porter Square
17681,146 Upland Rd,40.0,2372700.0,664.0804925606936,Porter Square
17693,35 Arlington St,65.0,3059000.0,492.4404964184493,Porter Square
17694,37 Arlington St,40.0,3092900.0,512.5005710465804,Porter Square
17695,78 Washington Ave,40.0,3629400.0,541.3487465751248,Porter Square
17696,86 Washington Ave,30.0,,532.5536292157238,Porter Square
17697,86 Washington Ave,40.0,2238300.0,532.5536292157238,Porter Square
17698,88 Washington Ave,55.0,1928900.0,532.5536292157238,Porter Square
17699,92 Washington Ave,40.0,4995300.0,534.4148277530371,Porter Square
17700,108-110 Washington Ave,40.0,7336700.0,540.3135774626483,Porter Square
17702,116 Upland Rd,65.0,2717200.0,541.8448662045338,Porter Square
17703,114 Upland Rd,30.0,,525.8091359774345,Porter Square
189229,114 Upland Rd,45.0,772400.0,525.8091359774345,Porter Square
189230,114 Upland Rd,55.0,1744400.0,525.8091359774345,Porter Square
17704,112 Upland Rd,40.0,3550300.0,506.0686059671063,Porter Square
17682,140 Upland Rd,40.0,4547400.0,620.1088610770296,Porter Square
17705,8 Walnut Ave,65.0,4051200.0,470.6616987695377,Porter Square
17706,144 Upland Rd,40.0,3965400.0,651.2141372058456,Porter Square
17707,107 Washington Ave,40.0,4719100.0,612.5210373978034,Porter Square
17708,82 Avon Hill St,40.0,3356400.0,690.2275292889299,Porter Square
17709,74 Avon Hill St,40.0,3758200.0,689.0894005740364,Porter Square
17710,2 Walnut Ave,65.0,4962500.0,464.25031975696,Porter Square
17711,33 Arlington St,65.0,3612000.0,456.32488655131334,Porter Square
17712,1 Hillside Pl,30.0,,671.3278427095714,Porter Square
17713,1 Hillside Pl,40.0,1979900.0,671.3278427095714,Porter Square
17714,3 Hillside Pl,40.0,2072100.0,671.3278427095714,Porter Square
17715,33 Hillside Ave,40.0,2456200.0,703.0784191534871,Porter Square
17716,25 Hillside Ave,30.0,,677.1417603061404,Porter Square
17717,25 Hillside Ave,40.0,2897100.0,677.1417603061404,Porter Square
17718,25 Hillside Ave,30.0,1063300.0,677.1417603061404,Porter Square
17719,75 Washington Ave,30.0,1754400.0,651.0831708187609,Porter Square
17720,81-83 Washington Ave,30.0,,619.000564872829,Porter Square
17721,83 Washington Ave,40.0,2462300.0,619.000564872829,Porter Square
17722,81 Washington Ave,40.0,5643800.0,619.000564872829,Porter Square
17720,81-83 Washington Ave,30.0,,619.000564872829,Porter Square
17683,101 Washington Ave,40.0,6065700.0,627.8673409203285,Porter Square
17723,91 Washington Ave,40.0,1952500.0,648.191511191081,Porter Square
17724,85 Washington Ave,40.0,2092600.0,596.3930541097077,Porter Square
17725,89 Washington Ave,40.0,2214200.0,598.9110917666179,Porter Square
17726,87 Washington Ave,40.0,2593100.0,620.2602168027979,Porter Square
17727,19 Hillside Ave,40.0,2559300.0,655.86123893006,Porter Square
17728,17 Hillside Ave,40.0,2382300.0,641.8543411693176,Porter Square
17729,86 Avon Hill St,55.0,2199700.0,701.221341453584,Porter Square
17730,150 Upland Rd,40.0,2486800.0,686.4695419556726,Porter Square
17731,152 Upland Rd,40.0,2730300.0,701.4182005599456,Porter Square
17732,88 Avon Hill St,40.0,2218900.0,702.7915891637635,Porter Square
17733,160 Upland Rd,40.0,3399000.0,726.2284808779506,Porter Square
17734,120 Avon Hill St,40.0,3578600.0,722.3048266171234,Porter Square
17735,100 Avon Hill St,40.0,2030200.0,706.6869110227373,Porter Square
17736,98 Avon Hill St,40.0,1917500.0,705.2406177371932,Porter Square
17737,104 Avon Hill St,40.0,2899700.0,712.1896277075698,Porter Square
17738,102 Avon Hill St,40.0,2083000.0,709.7020990166577,Porter Square
17739,4 Walnut Ave,50.0,4491800.0,468.02137667733126,Porter Square
17684,71 Washington Ave,40.0,4225200.0,604.7702375496742,Porter Square
863,315 Cambridge St,55.0,6485400.0,1150.8402046782492,Kendall/MIT
915,10 Winter St,55.0,1469100.0,1310.8603965815014,Kendall/MIT
916,25 Winter St,20.0,,1309.5602927470354,Kendall/MIT
917,25 Winter St,45.0,719300.0,1309.5602927470354,Kendall/MIT
918,25 Winter St,45.0,670700.0,1309.5602927470354,Kendall/MIT
916,25 Winter St,20.0,,1309.5602927470354,Kendall/MIT
920,21 Winter St,20.0,781500.0,1313.6905518935237,Kendall/MIT
921,19 Winter St,20.0,1150000.0,1316.4549074465865,Kendall/MIT
922,15 Winter St,55.0,1028700.0,1319.9176005829606,Kendall/MIT
17741,30 Hillside Ave,30.0,,694.7836624056783,Porter Square
17742,30 Hillside Ave,40.0,2765500.0,694.7836624056783,Porter Square
17743,30 Hillside Ave,40.0,2325400.0,694.7836624056783,Porter Square
923,243 Cambridge St,55.0,1729600.0,1207.563308163347,Kendall/MIT
17755,39 Linnaean St,40.0,3300600.0,726.0146461465949,Porter Square
924,249 Cambridge St,55.0,1935800.0,1216.9479665280567,Kendall/MIT
17756,20 Avon Hill St,40.0,2930400.0,710.2023150512875,Porter Square
925,65 Gore St,55.0,1370100.0,1236.2771129453135,Kendall/MIT
17757,24 Avon Hill St,40.0,2334100.0,704.8453897554925,Porter Square
926,63 Gore St,55.0,775900.0,1246.5671564467552,Kendall/MIT
927,26 Sciarappa St,20.0,,1245.2928999164542,Kendall/MIT
189338,26 Sciarappa St,20.0,947500.0,1245.2928999164542,Kendall/MIT
189339,26 Sciarappa St,20.0,947500.0,1245.2928999164542,Kendall/MIT
17758,10 Avon Pl,40.0,2503000.0,658.919168508966,Porter Square
928,23-23 1/2 Winter St,55.0,721400.0,1311.6583910072793,Kendall/MIT
17759,12 Avon Pl,30.0,,655.3569032557133,Porter Square
192297,12 Avon Pl,40.0,2363300.0,655.3569032557133,Porter Square
192298,12 Avon Pl,40.0,2269100.0,655.3569032557133,Porter Square
929,29 Third St,55.0,3220000.0,1244.2400432199543,Kendall/MIT
930,62 Gore St,55.0,6951400.0,1221.6483909253354,Kendall/MIT
17760,32 Avon Hill St,30.0,,701.0198983141332,Porter Square
17761,32 Avon Hill St,40.0,2564800.0,701.0198983141332,Porter Square
17762,32 Avon Hill St,40.0,2068600.0,701.0198983141332,Porter Square
931,18 Winter St,20.0,754500.0,1283.9038712042463,Kendall/MIT
17763,40 Avon Hill St,40.0,3101200.0,698.1523426066282,Porter Square
17764,44 Avon Hill St,40.0,4015400.0,697.7365163197485,Porter Square
869,253 Cambridge St,55.0,1214400.0,1197.8491453381994,Kendall/MIT
932,263-277 Cambridge St,55.0,6334500.0,1186.2816796775783,Kendall/MIT
17765,46-48 Avon Hill St,65.0,2031600.0,696.3242200320943,Porter Square
933,8 Winter St,45.0,1638100.0,1309.9384388738856,Kendall/MIT
17766,36 Lancaster St,30.0,,543.9664648249459,Porter Square
17767,36 Lancaster St,40.0,4547500.0,543.9664648249459,Porter Square
17768,36 Lancaster St,40.0,1863500.0,543.9664648249459,Porter Square
17766,36 Lancaster St,30.0,,543.9664648249459,Porter Square
185811,29 Winter St,20.0,824600.0,1294.6497305217756,Kendall/MIT
185812,27 Winter St,20.0,824600.0,1298.294529396902,Kendall/MIT
17744,49 Washington Ave,40.0,10172500.0,607.0296567530223,Porter Square
185813,234 Monsignor Obrien Hwy,45.0,552400.0,1311.2287325306042,Kendall/MIT
17769,19-21 Agassiz St,65.0,7735600.0,508.88404841011976,Porter Square
192453,14 Hillside Ave,40.0,7491600.0,654.6116646021616,Porter Square
197791,24-30 Winter St,20.0,,1268.491407346313,Kendall/MIT
202308,24-30 Winter St,20.0,787900.0,1268.491407346313,Kendall/MIT
202309,24-30 Winter St,20.0,857000.0,1268.491407346313,Kendall/MIT
202310,24-30 Winter St,45.0,973700.0,1268.491407346313,Kendall/MIT
202311,24-30 Winter St,55.0,1032000.0,1268.491407346313,Kendall/MIT
197791,24-30 Winter St,20.0,,1268.491407346313,Kendall/MIT
197791,24-30 Winter St,30.0,,1268.491407346313,Kendall/MIT
17770,4-6 Washington Ave,30.0,,574.2777228347754,Porter Square
17771,4 Washington Ave,30.0,563300.0,574.2777228347754,Porter Square
17789,4 Washington Ave,45.0,502900.0,574.2777228347754,Porter Square
17790,4 Washington Ave,30.0,466500.0,574.2777228347754,Porter Square
17791,4 Washington Ave,30.0,538100.0,574.2777228347754,Porter Square
17815,4 Washington Ave,45.0,502900.0,574.2777228347754,Porter Square
17792,4 Washington Ave,30.0,416500.0,574.2777228347754,Porter Square
