PROPERTY_ID,ADDRESS,PROPERTY_TYPE,LOT_SIZE,LATITUDE,LONGITUDE,TOTAL_VALUE,LAND_VALUE,BUILDING_VALUE,GROSS_AREA,YEAR_BUILT,BUILDING_AGE,NEIGHBORHOOD,USE_CODE,TAX_STATUS,CONDO_FLAG,CORRIDOR_SEGMENT
75-15,9 Pine St,TWO-FAM-RES,3314.0,42.36420305855415,-71.09849949293434,,,,,,,4.0,104,,True,Central Square Area
102-90,209 Hamilton St,4-8-UNIT-APT,4000.0,42.36030809661392,-71.10904871339483,,,,,,,5.0,111,,False,Central Square Area
124-24,127 Western Ave,TWO-FAM-RES,5090.0,42.36515138545935,-71.10833512643399,,,,,,,7.0,104,,False,Central Square Area
94-39,21 Valentine St,4-8-UNIT-APT,7500.0,42.3606904930149,-71.10594956497808,,,,,,,5.0,111,Authority NonTax,False,Central Square Area
105-29,25 Magazine St,TWO-FAM-RES,1190.0,42.36391281712429,-71.10610065443409,,,,,,,5.0,104,,False,Central Square Area
107-94,1 Austin Pk,TWO-FAM-RES,2649.0,42.36707964892208,-71.10406316117069,,,,,,,6.0,104,,False,Harvard Square Area
178-79,1920 Massachusetts Ave,EATING-ESTBL,3409.0,42.38900309850975,-71.12000427700151,,,,,,,11.0,326,,False,Porter Square Area
181-57,38 Orchard St,TWO-FAM-RES,5193.0,42.39124629820766,-71.12059696194578,,,,,,,11.0,104,,False,Porter Square Area
113-20,3 Fayette St,TWO-FAM-RES,2310.0,42.371192898575046,-71.10460009777664,,,,,,,6.0,104,,False,Harvard Square Area
82-47,325 Elm St,4-8-UNIT-APT,13305.0,42.37404615786792,-71.0951905653867,,,,,,,3.0,111,,True,Harvard Square Area
147-57,133 Irving St,SNGL-FAM-RES,8873.0,42.38068695940675,-71.11140130423408,,,,,,,8.0,101,,False,Porter Square Area
87-152,240 Prospect St,THREE-FM-RES,2115.0,42.37116805948073,-71.09936521542177,,,,,,,4.0,105,,False,Harvard Square Area
136-20,7 Ware St,Private College,8700.0,42.37234928029436,-71.11340689710242,,,,,,,6.0,942,Educ NonTax,False,Harvard Square Area
214-20,13 Walker St,SNGL-FAM-RES,2440.0,42.379647946337656,-71.1240820411285,,,,,,,9.0,101,,False,Porter Square Area
127-60,18-20 Andrew St,TWO-FAM-RES,2680.0,42.361471017085584,-71.11173984669576,,,,,,,5.0,104,,True,Central Square Area
104-126,25 Fairmont St,THREE-FM-RES,6000.0,42.361694225392974,-71.11029301203868,,,,,,,5.0,105,,True,Central Square Area
110-46,116 Amory St,TWO-FAM-RES,2777.0,42.371922681941854,-71.100156898567,,,,,,,6.0,104,,True,Harvard Square Area
105-130,56-58 Western Ave,TWO-FAM-RES,1073.0,42.36491567881496,-71.10665248678698,,,,,,,7.0,104,,True,Central Square Area
89-66,15 Worcester St,SNGL-FAM-RES,3000.0,42.366895642137095,-71.09914810317079,,,,,,,4.0,101,,False,Central Square Area
125-132,109 River St,4-8-UNIT-APT,5001.0,42.364325582794216,-71.10844242245027,,,,,,,7.0,111,,True,Central Square Area
127-156,99-113 Pleasant St,4-8-UNIT-APT,10107.0,42.361544799680715,-71.11142549278968,,,,,,,5.0,111,,True,Central Square Area
124-43,66 Kinnaird St,TWO-FAM-RES,2880.0,42.366783306144235,-71.10995120450471,,,,,,,7.0,104,,False,Central Square Area
85-84,342 Norfolk St,SNGL-FAM-RES,1175.0,42.37259871554728,-71.09639029728724,,,,,,,3.0,101,,False,Harvard Square Area
114A-63,132 Antrim St,TWO-FAM-RES,4656.0,42.37319345957367,-71.1013688482913,,,,,,,6.0,104,,True,Harvard Square Area
139-5,86 Ellery St,BOARDING-HSE,5675.0,42.37338107855129,-71.1087767457475,,,,,,,6.0,121,,False,Harvard Square Area
108-16,9 West St,SNGL-FAM-RES,3460.0,42.369771210366295,-71.1038793868611,,,,,,,6.0,101,,False,Harvard Square Area
90-165,3 Norfolk Pl,SNGL-FAM-RES,1283.0,42.36643789072532,-71.1008785380374,,,,,,,4.0,101,,False,Central Square Area
155-14,33 Sacramento St,Parklands,11266.0,42.382851622031,-71.11639287774886,,,,,,,8.0,920,City NonTax,False,Porter Square Area
166-37,8 Revere St,GEN-OFFICE,1488.0,42.37346352354858,-71.12416147657964,,,,,,,10.0,340,,False,Harvard Square Area
141-83,31 Myrtle Ave,THREE-FM-RES,4594.0,42.37728231522415,-71.10737473950945,,,,,,,6.0,105,,False,Porter Square Area
87-74,20 Tremont St,SNGL-FAM-RES,3700.0,42.36994477649599,-71.09897257992522,,,,,,,4.0,101,,False,Harvard Square Area
149-30,93 Hammond St,TWO-FAM-RES,6543.0,42.38158783990482,-71.11327766753513,,,,,,,8.0,104,,False,Porter Square Area
127-83,2 Rockwell St,THREE-FM-RES,2027.0,42.3620034872494,-71.11074319726164,,,,,,,5.0,105,,True,Central Square Area
122-199,98 Putnam Ave,Public Schools,147711.0,42.366963233352735,-71.11264606942186,,,,,,,7.0,934,City NonTax,False,Central Square Area
118-2,2 Clinton St,>8-UNIT-APT,10000.0,42.367678726539296,-71.10637522434205,,,,,,,6.0,112,,True,Harvard Square Area
140-10,19 Roberts Rd,TWO-FAM-RES,7236.0,42.37617278561543,-71.10872909312913,,,,,,,6.0,104,,True,Porter Square Area
177-46,12 Upland Rd,MXD SNGL-FAM-RES,6327.0,42.387789092410685,-71.11994099782282,,,,,,,9.0,101,,True,Porter Square Area
160-14,1336-1362 Massachusetts Ave,RETAIL-OFFIC,75894.0,42.37259023404723,-71.11867455988259,,,,,,,7.0,345,Educ NonTax,False,Harvard Square Area
115-77,390 Broadway,TWO-FAM-RES,3545.0,42.3712735756756,-71.10654722217548,,,,,,,6.0,104,,False,Harvard Square Area
103-98,7 Perry St,SNGL-FAM-RES,3161.0,42.362015476647755,-71.10615444753356,,,,,,,5.0,101,,False,Central Square Area
106-6,8.5-10 William St,4-8-UNIT-APT,4939.0,42.36288499952268,-71.10550136332203,,,,,,,5.0,111,,True,Central Square Area
117-77,134 Hancock St,TWO-FAM-RES,4228.0,42.36974481877738,-71.10696729440828,,,,,,,6.0,104,,True,Harvard Square Area
173-93,34 Shepard St,SNGL-FAM-RES,6685.0,42.38086834227567,-71.12243970742301,,,,,,,9.0,101,,False,Porter Square Area
85-1,283 Norfolk St,Government Operations,72661.0,42.37183606035172,-71.09741383359558,,,,,,,3.0,930,City NonTax,False,Harvard Square Area
153-22,64 Roseland St,SNGL-FAM-RES,741.0,42.38653155501451,-71.1166996837545,,,,,,,8.0,101,,False,Porter Square Area
112-47,36 Highland Ave,>8-UNIT-APT,15000.0,42.37254390467061,-71.1055898731035,,,,,,,6.0,112,,True,Harvard Square Area
142-130,77 Trowbridge St,>8-UNIT-APT,10183.0,42.375315517893746,-71.11023896965222,,,,,,,6.0,112,,False,Porter Square Area
118-6,12 Clinton St,SNGL-FAM-RES,4000.0,42.36820498058539,-71.1058982134432,,,,,,,6.0,101,,False,Harvard Square Area
126-32,248 Putnam Ave,THREE-FM-RES,3553.0,42.36328107354229,-71.11341777261926,,,,,,,7.0,105,,True,Central Square Area
123-83,69-73 Jay St,4-8-UNIT-APT,3461.0,42.36658918204266,-71.11032113922658,,,,,,,7.0,111,,False,Central Square Area
142-157,105 Trowbridge St,SNGL-FAM-RES,1371.0,42.37669065560773,-71.10985288560407,,,,,,,6.0,101,,False,Porter Square Area
85-43,197 Elm St,SNGL-FAM-RES,2855.0,42.371611150463025,-71.09646460224484,,,,,,,3.0,101,,False,Harvard Square Area
149-79,20 Carver St,THREE-FM-RES,4753.0,42.38212612522063,-71.11227633874387,,,,,,,8.0,105,,True,Porter Square Area
108-88,277 Harvard St,4-8-UNIT-APT,7744.0,42.369114688295085,-71.10329976635961,,,,,,,6.0,111,,False,Harvard Square Area
140-8,25 Roberts Rd,SNGL-FAM-RES,4080.0,42.37652644406372,-71.10868191966327,,,,,,,6.0,101,,False,Porter Square Area
160-59,21 Dunster St,RETAIL-OFFIC,7694.0,42.37292711935174,-71.1191552215932,,,,,,,7.0,345,,False,Harvard Square Area
126-63,250-252 Western Ave,THREE-FM-RES,1640.0,42.36447166763258,-71.11162096656498,,,,,,,7.0,105,,True,Central Square Area
173-12,4 Rutland St,TWO-FAM-RES,3240.0,42.38125524189257,-71.12088972938786,,,,,,,9.0,104,,False,Porter Square Area
201-68,67 Upland Rd,TWO-FAM-RES,4500.0,42.38795972018014,-71.12214469266956,,,,,,,9.0,104,,False,Porter Square Area
168-36,1 Brattle Sq,INV-OFFICE,28940.0,42.37317894221045,-71.12139419812723,,,,,,,10.0,346,,False,Harvard Square Area
154-93,20 Forest St,TWO-FAM-RES,3934.0,42.38500516475047,-71.11646322820667,,,,,,,8.0,104,,True,Porter Square Area
127-20,354 Putnam Ave,THREE-FM-RES,4819.0,42.36089415516569,-71.11297794191191,,,,,,,5.0,105,,False,Central Square Area
86-104,140 Hampshire St,4-8-UNIT-APT,3764.0,42.37064707298226,-71.09736525166831,,,,,,,4.0,111,,False,Harvard Square Area
118-21,21 Bigelow St,THREE-FM-RES,2962.0,42.36847485064848,-71.1053261703249,,,,,,,6.0,105,,False,Harvard Square Area
129-29,263 Putnam Ave,TWO-FAM-RES,2635.0,42.362779926099904,-71.11389391512543,,,,,,,7.0,104,,False,Central Square Area
123-31,45 Jay St,TWO-FAM-RES,5120.0,42.365837295409236,-71.11030006632724,,,,,,,7.0,104,,False,Central Square Area
177-82,12 Mt Vernon St,SNGL-FAM-RES,890.0,42.386962897763006,-71.11995992382325,,,,,,,9.0,101,,False,Porter Square Area
109-35,62-64 Amory St,BOARDING-HSE,3754.0,42.37087570082415,-71.10089788686403,,,,,,,6.0,121,,False,Harvard Square Area
83-79,7 Oakland St,TWO-FAM-RES,2319.0,42.37386272243547,-71.09920634502569,,,,,,,3.0,104,,False,Harvard Square Area
108-90,358 Broadway,MULTIUSE-COM,2242.0,42.37029652562034,-71.10424362682139,,,,,,,6.0,31,,True,Harvard Square Area
76-62,169 Harvard St,MXD TWO-FAM-RES,2048.0,42.36629045655021,-71.09556511063246,,,,,,,4.0,104,,False,Central Square Area
114A-11,34-36 Fayette St,THREE-FM-RES,4099.0,42.37259311246884,-71.10277893430568,,,,,,,6.0,105,,True,Harvard Square Area
115-111,33 Chatham St,TWO-FAM-RES,2584.0,42.37153304971006,-71.1086396379467,,,,,,,6.0,104,,False,Harvard Square Area
115-71,333 Harvard St,>8-UNIT-APT,10403.0,42.370926788212145,-71.10859721609765,,,,,,,6.0,112,,True,Harvard Square Area
109-12,39 Amory St,SNGL-FAM-RES,1864.0,42.370579479188,-71.10164375480538,,,,,,,6.0,101,,False,Harvard Square Area
146A-130,41 Holden St,SNGL-FAM-RES,16806.0,42.37888104500276,-71.10888408213891,,,,,,,8.0,101,,False,Porter Square Area
216-4,14 Concord Ave,MXD >8-UNIT-APT,28450.0,42.37860107312003,-71.12467110922441,,,,,,,10.0,112,,True,Porter Square Area
116-76,18 Centre St,>8-UNIT-APT,14633.0,42.369480055247934,-71.10949004878347,,,,,,,6.0,112,,True,Harvard Square Area
151-89,114 Oxford St,SNGL-FAM-RES,6664.0,42.3837971165846,-71.11581205725459,,,,,,,8.0,101,,False,Porter Square Area
118-57,31 Inman St,TWO-FAM-RES,1941.0,42.36823299876014,-71.10444094038012,,,,,,,6.0,104,,False,Harvard Square Area
176-69,8 Arlington St,SNGL-FAM-RES,4829.0,42.38623141977372,-71.12036518212669,,,,,,,9.0,101,,False,Porter Square Area
166-77,5 Revere St,GEN-OFFICE,2185.0,42.37353632528423,-71.12441287116106,,,,,,,10.0,340,,False,Harvard Square Area
154-59,15 Prentiss St,4-8-UNIT-APT,3000.0,42.38451956754908,-71.11836167557277,,,,,,,8.0,111,,False,Porter Square Area
121-6,1010 Massachusetts Ave,>8-UNIT-APT,27200.0,42.36909682384198,-71.11192132024325,,,,,,,7.0,112,,False,Harvard Square Area
174-88,9 Bowdoin St,TWO-FAM-RES,2750.0,42.38246033697759,-71.12072610672179,,,,,,,9.0,104,,False,Porter Square Area
108-84,259 Harvard St,>8-UNIT-APT,43565.0,42.368860423695374,-71.10206074393871,,,,,,,6.0,112,,False,Harvard Square Area
175-35,3 Potter Pk,4-8-UNIT-APT,7431.0,42.38416732019906,-71.12026573237512,,,,,,,9.0,111,,False,Porter Square Area
210-74,86 Avon Hill St,SNGL-FAM-RES,3247.0,42.38572773411689,-71.12470892278384,,,,,,,9.0,101,,False,Porter Square Area
160-53,65 Mt Auburn St,MXD >8-UNIT-APT,3333.0,42.372075995578065,-71.11799647263122,,,,,,,7.0,112,,False,Harvard Square Area
121-53,588 Franklin St,TWO-FAM-RES,4300.0,42.368125320569014,-71.11272013660576,,,,,,,7.0,104,,False,Harvard Square Area
109-15,5 Amory Pl,TWO-FAM-RES,4736.0,42.37058157546011,-71.10183972111335,,,,,,,6.0,104,,False,Harvard Square Area
151-3,26 Forest St,SNGL-FAM-RES,3295.0,42.38501425917786,-71.11560567833116,,,,,,,8.0,101,,False,Porter Square Area
117-102,302-308 Harvard St,4-8-UNIT-APT,7316.0,42.369682267524134,-71.10622249663729,,,,,,,6.0,111,,True,Harvard Square Area
211-53,17 Linnaean St,SNGL-FAM-RES,24486.0,42.38444916532552,-71.12184576195624,,,,,,,9.0,101,Other NonTax,False,Porter Square Area
139-38,419 Broadway,SNGL-FAM-RES,2671.0,42.37282095479299,-71.10896295393263,,,,,,,6.0,101,,False,Harvard Square Area
104-130,9 Fairmont St,>8-UNIT-APT,37419.0,42.36122447951864,-71.1095326785677,,,,,,,5.0,112,Authority NonTax,False,Central Square Area
87-113,195 Norfolk St,>8-UNIT-APT,4558.0,42.36897803558238,-71.09896440540162,,,,,,,4.0,112,Other NonTax,False,Harvard Square Area
114A-67,214 Hampshire St,Government Operations,6000.0,42.373423003307735,-71.10081522800968,,,,,,,6.0,930,City NonTax,False,Harvard Square Area
91-180,50 Bishop Allen Dr,>8-UNIT-APT,5153.0,42.36445224071934,-71.1003320487397,,,,,,,4.0,112,,False,Central Square Area
176-13,1800-2 Massachusetts Ave,>8-UNIT-APT,30067.0,42.38637072873971,-71.11961351992743,,,,,,,9.0,112,,True,Porter Square Area
117-36,24 Lee St,SNGL-FAM-RES,2221.0,42.3685753412659,-71.10657049255113,,,,,,,6.0,101,,False,Harvard Square Area
123-84,81 Kinnaird St,SNGL-FAM-RES,1390.0,42.36693092989761,-71.11086716011451,,,,,,,7.0,101,,False,Central Square Area
199-24,5 Warwick Pk,THREE-FM-RES,3120.0,42.39182979610736,-71.12486076787489,,,,,,,11.0,105,,True,Porter Square Area
112-97,4 Ellsworth Ave,>8-UNIT-APT,15467.0,42.37239179654127,-71.10719840000948,,,,,,,6.0,112,,False,Harvard Square Area
151-39,10 Traymore St,MXD SNGL-FAM-RES,2438.0,42.383844489917124,-71.11485452671127,,,,,,,8.0,101,,True,Porter Square Area
140-148,1613 Cambridge St,RETAIL-STORE,13134.0,42.375008756855685,-71.10908941263467,,,,,,,6.0,325,,False,Porter Square Area
199-74,31 Walden St,THREE-FM-RES,7425.0,42.39031426874328,-71.12428343207156,,,,,,,11.0,105,,False,Porter Square Area
150-118,30 Crescent St,SNGL-FAM-RES,1620.0,42.382890919763554,-71.1149426444437,,,,,,,8.0,101,,False,Porter Square Area
151-94,15 Harris St,RES-UDV-LAND,635.0,42.38403363938002,-71.1143537289215,,,,,,,8.0,132,,False,Porter Square Area
140-79,30 Roberts Rd,TWO-FAM-RES,2471.0,42.37651952314767,-71.10819818799675,,,,,,,6.0,104,,False,Porter Square Area
119-53,15-17 Pleasant St,4-8-UNIT-APT,7563.0,42.365607729701814,-71.10663110269685,,,,,,,7.0,111,,True,Central Square Area
121-24,602 Green St,SNGL-FAM-RES,2200.0,42.36835673159751,-71.11142408856058,,,,,,,7.0,101,,False,Harvard Square Area
140-57,2 Leonard Ave,THREE-FM-RES,3636.0,42.3749150384301,-71.1059693841139,,,,,,,6.0,105,,False,Harvard Square Area
104-31,71 Magazine St,TWO-FAM-RES,4750.0,42.36177034848437,-71.10844611458018,,,,,,,5.0,104,,True,Central Square Area
157-3,10 Mellen St,4-8-UNIT-APT,5310.0,42.38060218001852,-71.11878988016673,,,,,,,8.0,111,,False,Porter Square Area
174-37,1664-1668 Massachusetts Ave,RETAIL-STORE,6918.0,42.3819141512643,-71.12010863457358,,,,,,,9.0,325,,False,Porter Square Area
150-81,82 Oxford St,Private College,6941.0,42.38223597732747,-71.115882411717,,,,,,,8.0,942,Educ NonTax,False,Porter Square Area
108-91,25 Inman Pl,SNGL-FAM-RES,2416.0,42.37020654610558,-71.10419130329595,,,,,,,6.0,101,,False,Harvard Square Area
174-68,14 Bowdoin St,SNGL-FAM-RES,2109.0,42.38267058679031,-71.12037289382671,,,,,,,9.0,101,,False,Porter Square Area
84-58,81AR Tremont St,THREE-FM-RES,1249.0,42.37292539561716,-71.09770941839197,,,,,,,3.0,105,,False,Harvard Square Area
210-83,102 Avon Hill St,SNGL-FAM-RES,2801.0,42.38616685230679,-71.12498504529596,,,,,,,9.0,101,,False,Porter Square Area
146-53,22 Francis Ave,SNGL-FAM-RES,7579.0,42.37869236222658,-71.11167916158968,,,,,,,8.0,101,,False,Porter Square Area
86-6,216 Norfolk St,SNGL-FAM-RES,3721.0,42.369353888246266,-71.09825322079342,,,,,,,4.0,101,,False,Harvard Square Area
123-67,67 Kinnaird St,THREE-FM-RES,3301.0,42.36673316361564,-71.11052501523342,,,,,,,7.0,105,,False,Central Square Area
93-44,117 Auburn St,THREE-FM-RES,5138.0,42.36288555558507,-71.10336918350093,,,,,,,5.0,105,,False,Central Square Area
93-23,81 Brookline St,RES-UDV-LAND,1584.0,42.36199622547749,-71.10347225263995,,,,,,,5.0,132,,False,Central Square Area
141-37,7 Line St,TWO-FAM-RES,2408.0,42.377706968919,-71.10703600645543,,,,,,,6.0,104,,False,Porter Square Area
174-93,20 Avon St,SNGL-FAM-RES,6210.0,42.38221590908353,-71.12234573197875,,,,,,,9.0,101,,False,Porter Square Area
124-88,19 Pleasant St,>8-UNIT-APT,9060.0,42.3653422100544,-71.10701440302927,,,,,,,7.0,112,,True,Central Square Area
108-87,48 Inman St,4-8-UNIT-APT,8203.0,42.369383356459416,-71.1031284333284,,,,,,,6.0,111,,True,Harvard Square Area
173-83,8 Chauncy Ln,SNGL-FAM-RES,1236.0,42.37988708372445,-71.12226579973361,,,,,,,9.0,101,,False,Porter Square Area
87-103,205-207 Norfolk St,4-8-UNIT-APT,11318.0,42.369258573860634,-71.09883090607435,,,,,,,4.0,111,,False,Harvard Square Area
103-112,189 Pearl St,TWO-FAM-RES,5000.0,42.36028064001597,-71.1076233296624,,,,,,,5.0,104,,True,Central Square Area
143-4,38 Kirkland St,Private College,19000.0,42.376773930071316,-71.11251441160128,,,,,,,6.0,942,Educ NonTax,False,Porter Square Area
154-113,2B Forest St,SNGL-FAM-RES,4416.0,42.385170762481515,-71.11863705683945,,,,,,,8.0,101,,False,Porter Square Area
129-54,45 Blackstone St,>8-UNIT-APT,43988.0,42.363989457665255,-71.11420745544086,,,,,,,7.0,112,,True,Central Square Area
121-41,579-585 Franklin St,THREE-FM-RES,3924.0,42.368460825701526,-71.11238711536237,,,,,,,7.0,105,,True,Harvard Square Area
87-119,4 Tremont St,TWO-FAM-RES,2590.0,42.36913098077362,-71.09954543191881,,,,,,,4.0,104,,True,Harvard Square Area
77-11,3 Union St,TWO-FAM-RES,3350.0,42.3686706144572,-71.09612182355889,,,,,,,4.0,104,,True,Harvard Square Area
113-71,28 Maple Ave,THREE-FM-RES,4503.0,42.372759743231775,-71.10402333725227,,,,,,,6.0,105,,True,Harvard Square Area
89-97,18 Worcester St,SNGL-FAM-RES,1799.0,42.36654655096599,-71.09931753196325,,,,,,,4.0,101,,False,Central Square Area
86-20,133 Elm St,TWO-FAM-RES,2990.0,42.370188353442764,-71.09733471995409,,,,,,,4.0,104,,True,Harvard Square Area
161-73,25 Dewolfe St,Private College,55669.0,42.36953124326405,-71.11748725915986,,,,,,,7.0,942,Educ NonTax,False,Harvard Square Area
140-67,35 Hovey Ave,>8-UNIT-APT,9120.0,42.375841959651396,-71.1077883588814,,,,,,,6.0,112,,False,Porter Square Area
200-10,6 Cypress St,SNGL-FAM-RES,2484.0,42.38990858029852,-71.12383732493498,,,,,,,11.0,101,,False,Porter Square Area
154-81,12 Prentiss St,SNGL-FAM-RES,3521.0,42.3842779557694,-71.11849748253205,,,,,,,8.0,101,,False,Porter Square Area
174-91,15 Bowdoin St,TWO-FAM-RES,2750.0,42.38261799168741,-71.12090895365141,,,,,,,9.0,104,,False,Porter Square Area
119-20,50 Hancock St,SNGL-FAM-RES,2396.0,42.367907079065446,-71.10910550163672,,,,,,,7.0,101,,False,Harvard Square Area
110-21,192 Hampshire St,RETAIL-OFFIC,2067.0,42.37280367737028,-71.09996500863065,,,,,,,6.0,345,,False,Harvard Square Area
131-41,69 Putnam Ave,SNGL-FAM-RES,3106.0,42.36795449453019,-71.11372010297951,,,,,,,7.0,101,,False,Harvard Square Area
115-11,384 Broadway,SNGL-FAM-RES,6000.0,42.37109833457918,-71.10594376376027,,,,,,,6.0,101,,False,Harvard Square Area
120-26,536 Green St,4-8-UNIT-APT,3559.0,42.36777573792475,-71.10972188680921,,,,,,,7.0,111,,False,Harvard Square Area
89-53,220 Harvard St,TWO-FAM-RES,4000.0,42.367222647099524,-71.09917353375229,,,,,,,4.0,104,,True,Harvard Square Area
110-43,84 Amory St,SNGL-FAM-RES,4851.0,42.371312165909245,-71.10052312507015,,,,,,,6.0,101,,False,Harvard Square Area
114-47,58 Antrim St,SNGL-FAM-RES,3250.0,42.37156160639985,-71.10253070773773,,,,,,,6.0,101,,False,Harvard Square Area
173-13,12 Rutland St,SNGL-FAM-RES,3500.0,42.38118403020816,-71.12124575877816,,,,,,,9.0,101,,False,Porter Square Area
116-106,11-1 Dana St,SNGL-FAM-RES,2517.0,42.37039250216349,-71.110008791261,,,,,,,6.0,101,,False,Harvard Square Area
109-71,48 Amory St,SNGL-FAM-RES,3254.0,42.37054999423636,-71.10095500917387,,,,,,,6.0,101,,False,Harvard Square Area
141-22,36 Magnolia Ave,TWO-FAM-RES,2120.0,42.37684053610951,-71.10673738808711,,,,,,,6.0,104,,False,Porter Square Area
115-103,378 Broadway,TWO-FAM-RES,8146.0,42.37080742361156,-71.10557975371276,,,,,,,6.0,104,,True,Harvard Square Area
114A-58,110 Antrim St,SNGL-FAM-RES,3590.0,42.3726641308643,-71.10173780876664,,,,,,,6.0,101,,False,Harvard Square Area
109-69,50 Amory St,TWO-FAM-RES,3395.0,42.37063991755328,-71.10108329215772,,,,,,,6.0,104,,True,Harvard Square Area
101-39,13-15 Kenwood St,TWO-FAM-RES,3656.0,42.36018022184707,-71.11155878615143,,,,,,,5.0,104,,True,Central Square Area
103-4,22 Corporal Mcternan St,THREE-FM-RES,4938.0,42.36101847172072,-71.10829189859437,,,,,,,5.0,105,,True,Central Square Area
90-125,571 Massachusetts Ave,EATING-ESTBL,1882.0,42.36494794385452,-71.10232447131749,,,,,,,4.0,326,,False,Central Square Area
173-35,17 Langdon St,COM-DEV-LAND,4474.0,42.38075685378677,-71.12077652207452,,,,,,,9.0,390,,False,Porter Square Area
112-78,399 Broadway,>8-UNIT-APT,17775.0,42.37213399826086,-71.10751199263485,,,,,,,6.0,112,,False,Harvard Square Area
169-96,2 Garden St,Religious,2680.0,42.375506818580945,-71.12096137213587,,,,,,,10.0,960,Religious NonTax,False,Porter Square Area
120-105,45B Hancock St,SNGL-FAM-RES,1593.0,42.36800120970889,-71.1095322382461,,,,,,,7.0,101,,False,Harvard Square Area
147-26,65 Francis Ave,SNGL-FAM-RES,10625.0,42.38141333377239,-71.11171796368869,,,,,,,8.0,101,,False,Porter Square Area
132-51,21-23 Putnam Ave,TWO-FAM-RES,4880.0,42.36940116989683,-71.11370046426289,,,,,,,7.0,104,,True,Harvard Square Area
175-2,28 Linnaean St,SNGL-FAM-RES,4959.0,42.38382431655641,-71.1223235989229,,,,,,,9.0,101,,False,Porter Square Area
127-141,26 Andrew St,SNGL-FAM-RES,1542.0,42.36142856789381,-71.11185621198268,,,,,,,5.0,101,,False,Central Square Area
90-158,33.5 Essex St,THREE-FM-RES,3389.0,42.366863840078985,-71.10193330769654,,,,,,,4.0,105,,False,Central Square Area
94-50,34 Lopez St,Parklands,5400.0,42.36149651562536,-71.10514842415657,,,,,,,5.0,920,City NonTax,False,Central Square Area
122-136,89 Kinnaird St,THREE-FM-RES,3251.0,42.367112785871576,-71.11159568602234,,,,,,,7.0,105,,False,Harvard Square Area
101-128,1 Stinson Ct,THREE-FM-RES,2040.0,42.360343811422744,-71.11192779880358,,,,,,,5.0,105,,True,Central Square Area
107-59,28 Inman St,4-8-UNIT-APT,7680.0,42.368077552325595,-71.10387796210692,,,,,,,6.0,111,,True,Harvard Square Area
110-86,17 St Mary Rd,TWO-FAM-RES,4574.0,42.37126171826851,-71.10120484973206,,,,,,,6.0,104,,True,Harvard Square Area
79-19,297 Columbia St,SNGL-FAM-RES,1571.0,42.3704554162536,-71.09610513662119,,,,,,,3.0,101,,False,Harvard Square Area
121-104,598 Franklin St,TWO-FAM-RES,2721.0,42.368197324461306,-71.1128650318557,,,,,,,7.0,104,,False,Harvard Square Area
201-95,16 Cambridge Ter,THREE-FM-RES,3480.0,42.38798726631709,-71.12286387717384,,,,,,,9.0,105,,True,Porter Square Area
149-139,46 Gorham St,SNGL-FAM-RES,882.0,42.38160957070732,-71.11480288578775,,,,,,,8.0,101,,False,Porter Square Area
151-20,31 Harris St,RES-UDV-LAND,395.0,42.3837100204164,-71.11397127717282,,,,,,,8.0,132,,False,Porter Square Area
